271	吉林	吉林	吉林	432	132000
272	吉林	吉林	昌邑	432	132000
273	吉林	吉林	船营	432	132000
274	吉林	吉林	永吉	432	132100
275	吉林	吉林	桦甸	432	132400
276	吉林	吉林	磐石	432	132300
277	吉林	吉林	龙潭	432	132000
278	吉林	吉林	丰满	432	132000
279	吉林	吉林	蛟河	432	132500
280	吉林	吉林	舒兰	432	132600
281	吉林	四平	四平	434	136000
282	吉林	四平	铁西	434	136000
283	吉林	四平	梨树	434	136500
284	吉林	四平	公主岭	434	136100
285	吉林	四平	铁东	434	136000
286	吉林	四平	伊通	434	130700
287	吉林	四平	双辽	434	136400
288	吉林	辽源	辽源	437	136200
289	吉林	辽源	龙山	437	136200
290	吉林	辽源	东丰	437	136300
291	吉林	辽源	西安	437	136200
292	吉林	辽源	东辽	437	136600
293	吉林	通化	通化	435	134000
294	吉林	通化	东昌	435	134000
295	吉林	通化	通化	435	134100
296	吉林	通化	柳河	435	135300
297	吉林	通化	集安	435	134200
298	吉林	通化	二道江	435	134000
299	吉林	通化	辉南	435	135100
300	吉林	通化	梅河口	435	135000
301	吉林	白山	白山	439	134300
302	吉林	白山	八道江	439	134300
303	吉林	白山	抚松	439	134500
304	吉林	白山	长白	439	134400
305	吉林	白山	江源	439	134700
306	吉林	白山	靖宇	439	135200
307	吉林	白山	临江	439	134600
308	吉林	松原	松原	438	138000
309	吉林	松原	宁江	438	138000
310	吉林	松原	长岭	438	131500
311	吉林	松原	扶余	438	131200
312	吉林	松原	前郭尔罗斯	438	131100
313	吉林	松原	乾安	438	131400
314	吉林	白城	白城	436	137000
315	吉林	白城	洮北	436	137000
316	吉林	白城	通榆	436	137200
317	吉林	白城	大安	436	131300
318	吉林	白城	镇赉	436	137300
319	吉林	白城	洮南	436	137100
320	吉林	延边	延边	433	133000
321	吉林	延边	延吉	433	133000
322	吉林	延边	敦化	433	133700
323	吉林	延边	龙井	433	133400
324	吉林	延边	汪清	433	133200
325	吉林	延边	图们	433	133100
326	吉林	延边	珲春	433	133300
327	吉林	延边	和龙	433	133500
328	吉林	延边	安图	433	133600
329	上海	上海	黄浦	21	200000
330	上海	上海	徐汇	21	200000
331	上海	上海	静安	21	200000
332	上海	上海	闸北	21	200000
333	上海	上海	杨浦	21	200000
334	上海	上海	宝山	21	201900
335	上海	上海	浦东新	21	200120
336	上海	上海	松江	21	201600
337	上海	上海	奉贤	21	201400
338	上海	上海	卢湾	21	200000
339	上海	上海	长宁	21	200000
340	上海	上海	普陀	21	200000
341	上海	上海	虹口	21	200000
342	上海	上海	闵行	21	201100
343	上海	上海	嘉定	21	201800
344	上海	上海	金山	21	201500
345	上海	上海	青浦	21	201700
346	上海	上海	崇明	21	202150
347	江苏	南京	南京	25	210000
348	江苏	南京	玄武	25	210000
349	江苏	南京	秦淮	25	210000
350	江苏	南京	鼓楼	25	210000
351	江苏	南京	浦口	25	210000
352	江苏	南京	雨花台	25	210000
353	江苏	南京	六合	25	211500
354	江苏	南京	高淳	25	211300
355	江苏	南京	白下	25	210000
356	江苏	南京	建邺	25	210000
357	江苏	南京	下关	25	210000
358	江苏	南京	栖霞	25	210000
359	江苏	南京	江宁	25	211100
360	江苏	南京	溧水	25	211200
361	江苏	无锡	无锡	510	214000
